datetime,open,high,low,close,volume,reserve,funding_rates,mvrv,nrpl,nupl,stock_to_flow_reversion,sth_sopr,signal,RSI,9_ema,21_ema,50_ema,200_ema,Fear_and_Greed_Index
2021-11-10,66938.76,69000.0,62800.0,64912.2,15880.95861392,2704124.09641449,0.04122473,2.72902346,1410897712.26704,0.63356856,3.20301737,1.01410551,sell,59.351432612003,64057.4554366902,62199.2222632875,57838.163514601,47901.2153419736,75
2021-11-11,64912.2,65600.0,64133.78,64807.59,10259.32534948,2709035.10110088,0.0114339,2.71943688,850516492.639243,0.63227681,3.39110025,1.01498958,none,59.0362608124341,64207.4823493522,62436.3466029887,58111.4743571657,48069.4379753868,77
2021-11-12,64807.73,65477.06,62300.0,64147.9,13658.626579,2707712.2726334,0.01418471,2.65655866,5863687906.29172,0.62357315,3.0161456,1.10769429,none,56.9813167332591,64195.5658794817,62591.9423663533,58348.1969313945,48229.4226721491,74
2021-11-13,64144.42,64990.0,63394.17,64400.01,5968.10354833,2707140.9853674,0.00881,2.6647036,380810772.792828,0.62472374,3.26258646,1.00409508,none,57.5888858661002,64236.4547035854,62756.3121512303,58585.5229340849,48390.3240385954,72
2021-11-14,64400.01,65525.0,63596.9,65505.02,6081.57225975,2709663.94826356,0.00710484,2.7090666,287087640.379825,0.63086917,3.38416487,1.00405383,sell,60.2395270955263,64490.1677628683,63006.1946829366,58856.8757601992,48560.6195207984,74
2021-11-15,65505.03,66339.9,63371.0,63624.59,10426.55522646,2712509.13764367,0.01593782,2.62267105,1231367288.22501,0.61870933,3.179918,1.01897523,none,54.0489111371996,64317.0522102947,63062.4124390333,59043.8449460738,48710.5097743228,72
2021-11-16,63621.05,63624.6,58665.2,60107.98,23687.34422694,2705809.8302856,0.00353788,2.4745244,626658890.935066,0.59588194,2.98458032,0.98241127,none,44.780717906562,63475.2377682357,62793.8276718484,59085.5757325022,48823.9174382599,71
2021-11-17,60101.56,60824.38,58380.0,60351.51,20895.77845323,2695816.78081524,0.00854595,2.48242306,587805198.14765,0.59716778,2.97802813,0.99461896,none,45.4779751781228,62850.4922145886,62571.7987925895,59135.2202135806,48938.6198518096,52
2021-11-18,60351.51,60977.21,56514.13,56898.0,25721.93160365,2702345.59350503,0.00804351,2.3429241,-504085877.983465,0.57318293,2.71343297,0.97752204,none,38.1258234514786,61659.9937716709,62055.9989023541,59047.4860875578,49017.8176642294,54
2021-11-19,56898.46,58412.12,55625.0,58122.16,18554.56064192,2701441.52071961,0.00373951,2.39201429,-3856548.06006087,0.5819423,2.63563955,0.99116867,none,41.7223051600507,60952.4270173367,61698.3771839583,59011.1987900065,49108.4081352321,34
2021-11-20,58122.15,59900.0,57423.35,59760.76,7584.65241653,2705731.64085441,0.00086125,2.45791626,308654258.556214,0.59315131,2.84860172,1.00427381,sell,46.227830455028,60714.0936138694,61522.2301672348,59040.5933472612,49214.4016861253,43
2021-11-21,59760.76,60070.0,58509.69,58671.21,6661.36635434,2705785.46267023,0.00832337,2.41273944,127576386.838313,0.58553336,2.5251877,1.00005114,none,43.8028706818443,60305.5168910955,61263.046515668,59026.1077258,49308.4992812882,49
2021-11-22,58671.22,59526.51,55641.03,56280.81,15876.43592533,2707462.74321873,0.00610572,2.31604185,-346211868.969274,0.56822887,2.62710058,0.98330478,none,38.9726293237699,59500.5755128764,60810.1159233345,58918.4489914549,49377.8755073451,50
2021-11-23,56280.81,57886.03,55377.0,57566.85,14019.78167156,2703466.87427665,0.00789722,2.36800042,79613547.3751465,0.57770278,2.51506214,0.99124459,none,42.6375337521687,59113.8304103011,60515.2735666677,58865.445109437,49459.3578406053,33
2021-11-24,57562.65,57607.97,55875.01,57162.66,12509.25971944,2701290.14921569,0.00861373,2.35013354,218616853.779367,0.57449226,2.93243979,0.99874007,none,41.7881443230055,58723.5963282409,60210.4905151525,58798.6692227924,49536.0076133356,42
2021-11-25,57158.58,59445.99,57037.04,58987.27,10668.67680723,2696633.06365382,0.01073839,2.40791327,3331770385.5962,0.58470265,2.51878107,1.01027139,sell,46.9279835436719,58776.3310625927,60099.2886501386,58806.0653317025,49630.0500251432,32
2021-11-26,58994.72,59194.0,53533.0,53757.67,22330.4526196,2719905.42085627,0.00832168,2.19884969,-859525725.985665,0.54521675,2.33141462,0.97924216,none,36.8775780248189,57772.5988500742,59522.7778637624,58608.0890441848,49671.1208706642,47
2021-11-27,53757.67,55316.67,53642.58,54759.05,7899.30349126,2721111.58932487,0.00498321,2.23971757,-99514675.4082688,0.55351513,2.5554909,0.99234449,none,39.547397040228,57169.8890800594,59089.7116943294,58457.1463365697,49721.7470311551,21
2021-11-28,54759.04,57490.0,53327.0,57317.17,8094.66880379,2724670.13127264,0.00722776,2.34344764,210234281.863258,0.57327828,2.6371498,0.99406199,none,45.8484839638376,57199.3452640475,58928.5715402995,58412.4413821944,49797.3233791038,27
2021-11-29,57318.51,58908.27,56730.0,57838.06,13454.23335496,2719327.91689376,0.01010659,2.35875374,900415185.591245,0.57604731,2.73612657,1.01203729,sell,47.0585418716627,57327.088211238,58829.434127545,58389.9166221084,49877.3307086649,33
2021-11-30,57838.06,59249.77,55910.33,56987.97,17833.53798088,2717600.1475897,0.00926202,2.32291553,370650889.903444,0.56950652,2.5270268,0.99793626,sell,45.280230781472,57259.2645689904,58662.0282977682,58334.9383232022,49948.0833384295,40
2021-12-01,56998.35,59118.84,56465.75,57226.5,16607.30872879,2721402.73026338,0.01128505,2.32830607,794242025.38699,0.5705032,2.57513654,1.00264926,sell,45.8980268768323,57252.7116551923,58531.5257252438,58291.4701536648,50020.5053947635,34
2021-12-02,57226.51,57423.69,55845.0,56521.46,12969.21952648,2716863.28592403,0.00702413,2.29975768,-39886122.0120051,0.56517158,2.88004998,0.99310757,none,44.3057576492604,57106.4613241539,58348.7924774943,58222.057990776,50085.1915102385,32
2021-12-03,56521.45,57670.68,52027.87,53638.04,17161.20591546,2715647.96274151,0.01005618,2.18382279,-317147799.674759,0.54208739,2.98145289,0.98715357,none,38.4334278369374,56412.7770593231,57920.5422522676,58042.292579373,50120.5432365048,31
2021-12-04,53633.02,53876.09,45769.0,49241.12,26939.2751486,2712881.95169348,-0.03643205,2.01368974,-2166319251.67038,0.50339917,2.49184812,0.95075591,none,31.5633883763237,54978.4456474585,57131.5038656978,57697.1485566525,50111.7927565396,25
2021-12-05,49235.26,49783.0,47837.95,49484.22,20333.44373207,2705982.46691553,-0.01934831,2.0242446,-237542255.615073,0.50598856,2.71654353,0.9862409,none,32.2841005221401,53879.6005179668,56436.2962415435,57375.0729269799,50105.5482514994,18
2021-12-06,49484.21,51105.0,47200.0,50529.56,21875.38833665,2702643.27475733,-0.00075319,2.06930478,-588909761.251998,0.51674591,2.8569059,0.9752921,none,35.43287864945,53209.5924143734,55899.320219585,57106.6214396473,50109.7672738725,16
2021-12-07,50529.56,51995.0,50067.1,50625.48,14065.68137678,2700808.54239011,-0.00346327,2.06860918,1315888639.50605,0.51658341,2.5794662,1.00152069,none,35.7282090095097,52692.7699314988,55419.8801996227,56852.4590302494,50114.8987437843,25
2021-12-08,50625.24,51250.0,48650.02,50519.68,13021.85670775,2698516.95362857,0.0070702,2.06472079,-231135694.33795,0.51567301,2.80727808,0.98413267,none,35.5351385347903,52258.151945199,54974.4074542025,56604.1147545534,50118.9264179755,28
2021-12-09,50520.94,50844.86,47323.23,47568.43,15685.56705274,2699878.44716494,0.00575984,1.94679609,-589274879.206981,0.48633552,2.5648923,0.96732565,none,30.5722252740113,51320.2075561592,54301.1367765477,56249.7741759434,50093.5483441648,29
2021-12-10,47568.43,50148.49,46900.0,47170.94,15522.87721927,2701817.2404665,0.00745253,1.93119463,-245953724.766512,0.4821858,2.43377134,0.98981619,none,29.9652082615483,50490.3540449274,53652.9370695888,55893.7414631613,50064.4676641233,24
2021-12-11,47170.94,49517.18,46786.78,49407.75,10688.50419162,2710924.17345445,0.00560148,2.02233032,168377123.390891,0.50552094,2.46783573,0.99827651,none,37.4871610930016,50273.8332359419,53267.0109723535,55639.3888567628,50057.9331600027,16
2021-12-12,49424.47,50828.13,48665.43,50089.64,10411.08180306,2710158.961246,0.00194089,2.04966981,72298644.3262744,0.51211654,2.31935761,0.99637672,none,39.6163113563699,50236.9945887535,52978.1590657759,55421.7516466937,50058.2486509479,27
2021-12-13,50089.64,50218.42,45727.92,46727.89,18782.23348533,2705701.08405888,0.00213735,1.91340582,-365182346.987947,0.47737172,2.16344675,0.98537221,none,33.5495186087743,49535.1736710028,52409.952787069,55080.815895843,50025.1107539236,28
2021-12-14,46727.89,48686.91,46300.0,48367.43,17107.0342879,2705633.05030298,-7.875e-05,1.97829366,183550121.460518,0.49451387,2.36556783,0.97776999,none,38.4963520169211,49301.6249368023,52042.4507155172,54817.5458607119,50008.6164180637,21
2021-12-15,48359.23,49500.0,46530.0,48884.78,19767.9402763,2714090.22754518,0.00730301,2.00099833,3185159.94232067,0.50024946,2.27956041,0.98884305,none,40.0138470705849,49218.2559494418,51755.3897413793,54584.8883759781,49997.4339661426,28
2021-12-16,48878.83,49459.39,47524.66,47634.22,12731.23681745,2718914.91534084,0.00780632,1.94932113,80903420.377385,0.48700089,1.811517,0.98873729,none,37.5989068226334,48901.4487595535,51380.7379467085,54312.3131455476,49973.9193993153,29
2021-12-17,47634.2,48000.0,45469.32,46166.5,18556.07900007,2722288.15068699,0.00400169,1.89012236,-454838735.793291,0.47093372,2.27356858,0.97784943,none,34.9340813496463,48354.4590076428,50906.7163151895,53992.869492781,49936.0346291729,23
2021-12-18,46159.87,47368.73,45515.72,46859.46,8170.85303229,2725637.30808106,0.00172824,1.9193289,-51006215.0362643,0.47898456,1.98308614,0.98625569,none,37.1972748121256,48055.4592061142,50538.7839228995,53713.1279440445,49905.4219462956,24
2021-12-19,46857.49,48351.92,46440.11,46687.19,9518.7071282,2724206.21437441,0.00467658,1.91234655,20176633.2452961,0.47708223,2.3001313,0.99547256,buy,36.8540806696034,47781.8053648914,50188.6390208178,53437.6009658467,49873.3997378747,29
2021-12-20,46687.2,47548.93,45568.0,46926.07,16039.38510407,2734992.16085201,0.00486574,1.92323049,-387911323.133998,0.48004152,2.23370847,0.9797267,buy,37.7122757632251,47610.6582919131,49892.0418371071,53182.2468103233,49844.0730738163,25
2021-12-21,46926.07,49339.31,46645.05,48914.7,15461.4105731,2735399.21086849,0.0084519,2.00292787,399465051.541699,0.5007309,2.60315109,1.00661889,none,44.47731162102,47871.4666335305,49803.1925791882,53014.8920334479,49834.8255805445,27
2021-12-22,48914.7,49595.0,48450.0,48608.62,10750.85153903,2734211.34352936,0.00533374,1.9897362,183637727.613181,0.49742081,1.68706329,0.995113,none,43.6907677257815,48018.8973068244,49694.5950719893,52842.097051744,49822.6245299918,45
2021-12-23,48608.61,51397.82,48032.16,50842.2,16627.04627954,2732591.04342253,0.00431613,2.0794511,368118171.983026,0.51910386,2.55457947,0.99467677,none,50.5614713577382,48583.5578454595,49798.9227927176,52763.6697163815,49832.7695595441,34
2021-12-24,50842.06,51878.6,50445.55,50851.38,11693.25369779,2722283.67983173,0.00419993,2.07723001,418771083.807414,0.51858966,2.5373693,1.01247884,none,50.5881570525056,49037.1222763676,49894.6007206523,52688.6779627979,49842.9049868123,41
2021-12-25,50852.31,51171.68,50191.84,50428.31,5550.57153185,2721606.25930788,0.00561263,2.06048778,-45969689.9350964,0.51467802,2.45001092,0.992219,sell,49.2682766480017,49315.3598210941,49943.1197460476,52600.0360819039,49848.7299123167,39
2021-12-26,50428.31,51295.33,49460.0,50801.79,6863.39473781,2722489.77095903,0.00547683,2.07533747,32145278.5503393,0.51815066,2.24960017,0.9937305,sell,50.4961801489858,49612.6458568753,50021.1806782251,52529.5166277116,49858.2130972687,37
2021-12-27,50804.33,52100.0,50480.0,50717.77,11596.91468191,2726697.31513184,0.01010598,2.07015717,389562312.219081,0.51694489,2.48052694,1.00837901,sell,50.2018030991965,49833.6706855002,50084.5069802046,52458.4677403503,49866.765902271,40
2021-12-28,50720.35,50720.35,47300.23,47543.09,22871.76848311,2726999.86782956,0.00545837,1.9426363,-428983708.837252,0.48523561,2.10558536,0.9819947,none,40.5763646910662,49375.5545484002,49853.4690729133,52265.7078289641,49843.6447490146,41
2021-12-29,47542.2,48149.58,46094.02,46471.24,20272.0654183,2713011.53607376,0.0072838,1.89971555,-342750317.042456,0.4736054,2.22643687,0.9852047,none,37.9319753230375,48794.6916387202,49545.9937026484,52038.4737964557,49810.0884828553,27
2021-12-30,46471.24,47926.15,45938.44,47122.08,27403.81431483,2722030.41139052,0.00436431,1.92634559,30606502.7541158,0.48088235,1.85294444,0.98484795,none,40.4689756890617,48460.1693109761,49325.6379114986,51845.6740397319,49783.342129792,22
2021-12-31,47122.09,48574.7,45650.0,46211.24,19010.24134509,2707764.64509642,0.00545501,1.88817741,43092427.1541586,0.47038875,2.25905478,0.9795625,none,38.1206137569357,48010.3834487809,49042.5108286351,51624.7158420954,49747.798825018,28
2022-01-01,46211.24,47967.12,46205.0,47733.43,9463.6617111,2705646.56583565,0.006564,1.95052858,77479255.9817846,0.48731846,2.71251273,0.99426022,sell,43.9720076429927,47954.9927590247,48923.5034805773,51472.1163973073,49727.7553541223,21
2022-01-02,47733.43,47990.0,46633.36,47299.07,6833.49845548,2707149.05920431,0.00132314,1.93285259,-30515687.4980441,0.48262997,2.46897479,0.99638183,none,42.7303123164749,47823.8082072198,48775.8277096158,51308.4675189815,49703.5893306982,29
2022-01-03,47299.06,47583.33,45700.0,46459.56,10841.81020453,2710248.09033047,0.00608076,1.89906318,-229831647.353344,0.47342458,2.14837925,0.98098864,none,40.3582205107347,47550.9585657758,48565.2579178325,51118.3142829431,49671.3104318853,29
2022-01-04,46459.57,47532.89,45515.0,45814.61,16320.32712866,2666816.0227443,0.005539,1.87441364,-276583623.613281,0.46649983,2.22517677,0.986999,none,38.5860301022515,47203.6888526207,48315.1990162114,50910.3258796904,49632.9353032098,23
2022-01-05,45817.13,47076.55,42500.0,43436.04,20505.10690752,2661397.75222453,0.00865176,1.77790568,-180456035.288121,0.43754047,2.15282951,0.9877837,none,32.8558794246704,46450.1590820965,47871.6391056467,50617.2166295065,49571.2746534266,24
2022-01-06,43446.34,43794.5,42432.99,43083.76,20780.04784989,2659634.31868818,0.0026746,1.76609805,-882842561.461336,0.43378002,2.07750674,0.96790385,none,32.0956599556867,45776.8792656772,47436.3773687697,50321.7869577611,49506.7222688154,15
2022-01-07,43081.79,43144.72,40571.53,41565.18,25671.46575571,2658745.8639229,0.00814223,1.7070916,-896656352.388474,0.41420835,1.92180638,0.96680722,none,28.9825344877685,44934.5394125418,46902.632153427,49978.3906064764,49427.7019477327,18
2022-01-08,41564.57,42318.97,40505.3,41684.84,15439.44674137,2663013.26158696,0.00289339,1.71291197,-221588065.239491,0.41619884,1.9824737,0.98198005,none,29.5622988206748,44284.5995300334,46428.2874122064,49653.153327791,49350.6585452677,10
2022-01-09,41684.84,42831.12,41209.53,41876.52,11074.22498167,2663572.62529638,0.00366001,1.72076958,-98244190.5821588,0.41886467,1.94963559,0.98528139,none,30.5405050669339,43802.9836240268,46014.4903747331,49348.1873149365,49276.2890075038,23
2022-01-10,41876.52,42250.0,39650.0,41824.07,22605.03243004,2658560.79451275,-0.00222064,1.72009317,-297170877.893392,0.41863614,1.9613979,0.98179382,none,30.4160303446929,43407.2008992214,45633.5430679391,49053.1238908213,49202.1375745933,23
2022-01-11,41824.06,43130.0,41274.8,42753.44,19697.46613255,2653966.79320438,0.00016023,1.75823843,-178497709.825231,0.43124892,2.22990249,0.98793378,none,35.4373099824843,43276.4487193771,45371.7155163083,48806.0774637303,49137.9714295725,21
2022-01-12,42749.84,44342.83,42459.21,43920.37,16223.44062458,2657638.35962113,-0.0100242,1.80561252,303239876.393048,0.44617132,2.01591457,1.0006294,sell,41.1770575336007,43405.2329755017,45239.7750148257,48614.4810926036,49086.0549974375,22
2022-01-13,43921.21,44453.22,42325.0,42581.65,14605.83465878,2652887.82714248,-0.00773046,1.7511854,-213385320.375606,0.42895824,2.51658199,0.98851262,none,37.1019629626285,43240.5163804014,44998.1272862052,48377.899481129,49021.3345497018,21
2022-01-14,42576.27,43473.98,41752.0,43090.72,13545.75086459,2660309.54893589,-0.00080222,1.77224493,-104616272.333153,0.43574391,2.26173935,0.98954182,none,39.5518053986074,43210.5571043211,44824.7266238229,48170.55910932,48962.323459655,21
2022-01-15,43090.72,43819.39,42577.35,43098.2,6318.38550193,2660362.27973066,-0.00375413,1.77259042,63820917.2648811,0.43585388,2.36207129,1.00226296,none,39.5890381892526,43188.0856834569,44667.7696580208,47971.6430658172,48903.9739724942,23
2022-01-16,43098.2,43497.24,42600.0,43104.34,6481.6580227,2659019.10758186,-0.00437113,1.77226298,7154792.7095606,0.43574965,2.48968139,0.99206038,sell,39.621913741294,43171.3365467655,44525.6396891098,47780.7684357852,48846.2661717729,21
2022-01-17,43104.34,43200.0,41567.64,42218.01,10963.85191034,2661974.71816279,0.00224637,1.73795424,-462007917.308429,0.42461086,2.24388169,0.97807474,none,36.5313691454672,42980.6712374124,44315.855171918,47562.6210461465,48780.3133740438,22
2022-01-18,42214.66,42692.71,41287.79,42369.74,13658.50365699,2660128.05572451,0.00433678,1.74497411,-258235732.336354,0.4269256,1.90201715,0.98593119,none,37.4311125897021,42858.4849899299,44138.9356108346,47358.97865218,48716.5265743021,24
2022-01-19,42372.15,42586.03,41126.0,41674.27,15642.41727542,2656933.09230675,0.00550577,1.71856742,-597328676.908336,0.41812001,2.37973068,0.96688214,sell,34.9831219568724,42621.6419919439,43914.8751007587,47136.0489011141,48646.4543695827,24
2022-01-20,41672.14,43511.99,40555.0,40670.97,17062.97939898,2655569.44781001,0.00616124,1.67846886,-220984316.271587,0.40421892,2.26933892,0.98390586,none,31.7565090598398,42231.5075935552,43619.9746370534,46882.5163951881,48567.096316154,24
2022-01-21,40671.77,41127.79,35479.09,36456.94,44530.99644381,2662347.05210295,-0.00169288,1.51240596,-2508083445.17834,0.33880187,1.61244605,0.95222282,none,22.4079918278505,41076.5940748441,42968.7896700485,46473.6702620435,48446.5972483316,19
2022-01-22,36456.67,36835.93,34017.56,35066.43,27168.90732323,2660649.65675889,-0.00424745,1.45825805,-977075795.206679,0.31425031,1.55135257,0.96571619,buy,20.2858944175937,39874.5612598753,42250.3933364077,46026.3275066692,48313.4612558109,13
2022-01-23,35075.7,36555.55,34625.0,36282.47,17293.35539751,2660381.33484332,-0.0089579,1.50718402,-174794511.137106,0.33651101,1.68647292,0.97327662,none,26.8134707276668,39156.1430079002,41707.8548512798,45644.2154475841,48193.7499000316,11
2022-01-24,36275.28,37574.63,32933.33,36693.32,36862.93177755,2664338.41225685,-0.00494526,1.52866586,-920840214.282328,0.3458348,1.81596384,0.96675799,none,28.9309416500837,38663.5784063202,41251.988046618,45293.1999398357,48079.3177617229,13
2022-01-25,36687.58,37579.81,35716.15,36980.0,21522.53464655,2668456.08536045,-0.0097515,1.54113931,-49896419.5206644,0.35112939,1.85494372,0.98526471,none,30.4431955480592,38326.8627250562,40863.6254969254,44967.1920990579,47968.8767889694,12
2022-01-26,36980.0,38953.56,36254.97,36840.63,24172.2299393,2672020.59164626,-0.01388063,1.53548968,-165215108.427662,0.34874196,1.58004483,0.99224528,none,30.107782839298,38029.6161800449,40497.8986335686,44648.5033892909,47858.1479651986,23
2022-01-27,36846.22,37249.0,35526.36,37188.37,23601.4620954,2658294.79588305,-0.00651752,1.55170098,-500282986.850304,0.35554594,1.60720392,0.97541554,none,32.1174199868897,37861.3669440359,40197.0323941532,44355.9491387305,47751.9810202712,20
2022-01-28,37188.37,38023.74,36162.48,37741.9,22706.06150458,2662412.55463126,0.00187265,1.57686926,-566593585.897203,0.36583202,1.91758933,0.97982047,none,35.3061869272395,37837.4735552288,39973.8385401393,44096.5746627018,47652.3782240496,24
2022-01-29,37741.9,38748.43,37300.0,38191.1,13103.19076443,2664866.79542677,-0.01052139,1.59801507,-788138950.508233,0.37422368,1.87690279,0.96897886,none,37.8573457979059,37908.198844183,39811.7714001266,43864.9874210272,47558.2361521686,24
2022-01-30,38189.82,38384.07,37365.31,37901.35,10632.53591257,2671111.38022827,0.00223582,1.58804655,-396662447.611672,0.37029554,1.82600251,0.98178058,none,36.8479613685974,37906.8290753464,39638.0967273879,43631.1192868693,47462.147732744,29
2022-01-31,37904.99,38785.04,36640.94,38491.93,19654.98487168,2669373.24647332,-0.00266414,1.6128671,-190617769.126221,0.37998611,1.80293721,0.9907629,none,40.3396249443716,38023.8492602771,39533.8997521708,43429.5824520901,47372.8918349057,20
2022-02-01,38492.53,39300.0,38021.53,38716.88,16379.93141492,2669110.71926002,-0.00727598,1.61369057,2457628387.91409,0.38030251,1.9668914,0.95664419,none,41.6626964446706,38162.4554082217,39459.6252292462,43244.7705912238,47286.7623639117,26
2022-02-02,38714.27,38888.88,36584.29,36923.39,13696.12060138,2667617.31241062,-0.00436545,1.53970248,-300977116.923134,0.35052387,1.86324906,0.98707091,none,34.9985435497708,37914.6423265774,39229.0583902238,42996.8733131366,47183.6442309374,28
2022-02-03,36923.39,37450.75,36259.01,37329.91,13283.28624677,2663740.39310949,0.00023497,1.55843064,-345886866.23282,0.35832884,1.81053502,0.98906178,buy,37.4411525756641,37797.6958612619,39056.4085365671,42774.6394577195,47085.5971241619,20
2022-02-04,37324.61,41788.81,37051.36,41614.64,22537.5582634,2669461.19221775,-0.00141773,1.73361433,623020402.645656,0.42317044,1.78355379,1.02043962,none,56.1463664965791,38561.0846890095,39288.9750332428,42729.149282907,47031.1597398419,20
2022-02-05,41613.75,41970.0,40955.4,41404.85,11187.20118795,2665076.43844596,0.00190929,1.72479025,344779042.007394,0.42021936,1.62554216,1.00993755,none,55.2749054980825,39129.8377512076,39481.327302948,42677.2159776949,46975.1765583509,33
2022-02-06,41411.59,42719.93,41135.39,42415.16,6447.88488893,2665729.41535483,-0.00018976,1.76595167,35796803.90805,0.43373309,2.181959,0.99936835,none,58.6069321503689,39786.9022009661,39748.0393663164,42666.9392726873,46929.8032592629,37
2022-02-07,42416.06,44533.0,41678.79,43868.07,20040.49860442,2662022.33157457,-0.00641396,1.82363956,773270506.788776,0.45164603,1.96767939,1.0127544,none,62.8887795130272,40603.1357607729,40122.5876057422,42714.0424384643,46899.338251708,45
2022-02-08,43868.08,45519.24,42688.0,44085.59,20386.60670889,2654591.77584877,-4.805e-05,1.83083838,368350181.01974,0.45380214,2.2386899,1.00823337,none,63.4975736547901,41299.6266086183,40482.8605506747,42767.828617348,46871.3407566661,48
2022-02-09,44087.58,44865.46,43155.5,44416.35,12785.8117079,2654229.70911642,0.00085823,1.84358466,260269101.504204,0.45757848,2.05049392,1.00540006,sell,64.4525061822134,41922.9712868946,40840.4505006133,42832.4765147069,46846.9129879431,54
2022-02-10,44416.39,45855.0,43210.0,43527.71,19609.75569277,2647462.20428762,0.00115761,1.80486568,448664241.086221,0.44594215,2.10985529,1.00603532,none,59.9172639782948,42243.9190295157,41084.7468187394,42859.7405729537,46813.8860925407,50
2022-02-11,43521.88,43962.13,42000.0,42386.47,19367.4151999,2645543.97651872,-0.00057874,1.75739186,122798613.115766,0.43097494,1.98499659,0.99963246,none,54.6033360055531,42272.4292236126,41203.0852897631,42841.1809426418,46769.8322010726,50
2022-02-12,42386.47,43050.0,41750.0,42244.97,8664.419567,2652775.25578597,0.00860214,1.75048571,149189225.758103,0.42872998,2.60458235,1.01036762,none,53.964286843227,42266.9373788901,41297.8020816028,42817.8001213617,46724.8086965843,44
2022-02-13,42244.91,42781.96,41885.61,42074.99,6205.2899366,2653184.12977935,0.00058504,1.74323996,29719162.8703834,0.42635551,2.19166847,0.99774068,none,53.1594248223732,42228.5479031121,41368.4555287298,42788.6703126809,46678.541843882,44
2022-02-14,42073.37,42876.15,41570.0,42548.71,14805.98338836,2655079.20287086,0.0076148,1.76335786,-58484481.3077738,0.43290014,2.14650287,0.99709753,none,55.1663344637685,42292.5803224896,41475.7513897544,42779.2601043404,46637.448989714,46
2022-02-15,42548.71,44775.96,42433.28,44583.52,14154.73452625,2655095.26792881,0.00125392,1.84487543,517031664.329745,0.45795798,2.57152407,1.01500086,sell,62.5823258216436,42750.7682579917,41758.2758088676,42850.0153943663,46617.0118853388,46
2022-02-16,44580.73,44585.69,43330.59,43895.56,9663.44040395,2651610.30288405,0.00535595,1.81606398,181696168.233342,0.44935861,2.25740488,1.00165123,sell,59.0273066848967,42979.7266063934,41952.5743716978,42891.0171436069,46589.9327621016,51
2022-02-17,43895.55,44195.62,40099.99,40536.73,18630.10842181,2649488.04959852,-0.00302118,1.6783309,-336043232.812999,0.40416994,2.09800879,0.99107714,none,45.4519251209458,42491.1272851147,41823.861246998,42798.6921575831,46529.7018888468,52
2022-02-18,40537.94,40990.9,39425.07,39983.56,16491.0130588,2649555.99905228,-0.0037952,1.65672201,-389950111.399579,0.39639843,1.76607172,0.98696916,none,43.6705987278734,41989.6138280918,41656.5611336346,42688.29481807,46464.5661486593,30
2022-02-19,39993.64,40469.82,39655.0,40101.94,6277.30201343,2651352.91492182,0.00386214,1.66191897,-79369201.715076,0.39828595,1.96955199,0.99615476,none,44.1748252795432,41612.0790624734,41515.2319396678,42586.86913893,46401.2564357373,25
2022-02-20,40101.93,40146.07,38000.0,38389.03,10972.32175685,2651425.96796091,0.00154243,1.59211338,-324243577.631915,0.37190403,1.82218272,0.98026462,none,38.7673167711826,40967.4692499787,41231.0317633344,42422.2479962269,46321.5327896106,27
2022-02-21,38395.99,39506.91,36811.0,37023.0,20734.95577255,2644528.35782335,5.445e-05,1.53665989,-314155567.57177,0.34923791,1.50118023,0.9885134,buy,35.0793708626892,40178.575399983,40848.4834212131,42210.5127806886,46229.0100752861,25
2022-02-22,37022.11,38469.06,36350.0,38251.48,22767.08772002,2640353.96696236,-0.00145707,1.58827305,-309436225.084928,0.37038534,1.91608532,0.98349106,none,40.5560696163227,39793.1563199864,40612.3922011028,42055.2565932106,46149.6316665768,20
2022-02-23,38251.67,39276.85,37055.0,37268.19,15510.11329997,2640975.81601629,-0.00653649,1.54702439,182218412.584902,0.35359778,1.84246324,0.99782972,none,37.806877093085,39288.1630559891,40308.3738191843,41867.528491516,46061.2591126805,25
2022-02-24,37268.18,39720.0,34322.0,38347.3,39881.66644708,2642119.21834499,-0.00135139,1.59458615,-710642945.670916,0.37287803,1.66858017,0.9765596,none,42.4199479499696,39099.9904447913,40130.0943810767,41729.4803153782,45984.5033006141,23
2022-02-25,38347.3,39716.0,38016.44,39238.48,20759.70552916,2647433.53177685,0.00363654,1.63131282,-59449767.4413527,0.38699679,1.7326196,0.99476784,none,45.9833113572106,39127.688355833,40049.0385282515,41631.7940285006,45917.3786906577,27
2022-02-26,39242.71,40300.5,38592.04,39137.8,8525.86744828,2649885.82315219,-0.00118078,1.62606749,-78955589.0229574,0.38501937,1.61074948,0.98649387,none,45.6396797448921,39129.7106846664,39966.1986620468,41533.9903411084,45849.9201962233,26
2022-02-27,39146.97,39875.71,37020.0,37717.08,14440.23638182,2648190.77662061,-0.00210999,1.56823352,-10751969.5115072,0.36233986,1.69009527,0.99603468,none,40.9852120110952,38847.1845477332,39761.7333291335,41384.3075826336,45768.9964131763,26
2022-02-28,37716.57,44140.82,37455.71,43192.66,25506.52121434,2644216.26742624,-0.0033203,1.79123554,1078490820.42664,0.44172613,2.17680194,0.99291588,sell,58.536236496826,39716.2796381865,40073.6357537577,41455.2233637068,45743.3612249855,20
2022-03-01,43189.61,44993.12,42850.0,44439.95,22543.60573144,2650553.60971632,0.00647736,1.84074712,591631606.052005,0.45674233,2.37161938,1.01569739,sell,61.3555946237893,40661.0137105492,40470.573412507,41572.2714670908,45730.3919590652,51
